FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,source,ecity_nam,x,y
714,49e86453-a586-42ff-bfb0-d75ce28ea453,5227,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ososa,OGSOGU16,Odogbolu,28017,Ogun,OG,GRID,Ososa Electricity Substation,3.85407999979219,6.80846333271666
715,5cd8b924-83f2-4868-a16d-58653a715c3d,5225,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Opeilu / Ibaragun,OGSIFO09,Ifo,28007,Ogun,OG,GRID,Energo Station,3.31966833302721,6.69546333326628
716,aadab735-6d74-4dbc-9310-280367228aba,5224,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Agbara,OGSADO03,Ado Odo/Ota,28003,Ogun,OG,GRID,Electricity In Idawojo,3.08412333282558,6.50526999991064
717,98a0ac48-9930-4a21-b66f-4f3643321d7d,5223,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Oba,OGSOBE08,Obafemi Owode,28015,Ogun,OG,GRID,Ojere Powerline Station,3.33568833255055,7.11402499955415
718,b3435408-b8c1-4ceb-81f1-2b2c276b30bc,5222,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Onidundu,OGSOBE11,Obafemi Owode,28015,Ogun,OG,GRID,Onidundu Solar Mini Grid,3.38056879961044,6.95973880040538
719,3efe885c-0a01-468d-955d-acdc881f5d7a,5221,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ayetoro 1,OGSYEN01,Yewa North,28004,Ogun,OG,GRID,Ijoga Injection Substation,3.02529499956461,7.23026666737286
720,33b69c63-8f22-4f42-b134-7d05d6f17833,5219,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Egbeda,OGSOBE04,Obafemi Owode,28015,Ogun,OG,GRID,Ijeun Lukosi Electricity Substation,3.36394449973892,7.13090810002882
721,b0348669-0ef1-40c9-98fe-3a66096e4f13,5218,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ijero A,EKSIJO03,Ijero,13009,Ekiti,EK,GRID,Ijero Electricity Substation,5.07553666668389,7.82018499983792
722,455ff540-caaf-4697-a2b7-32e38ba068c5,5217,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Awo,EKSIPN03,Irepodun/Ifelodun,13013,Ekiti,EK,GRID,Awo Transformer,5.15110833318306,7.71730500032555
723,7e3e0395-524d-42b3-9337-26446747dc3f,5216,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Okemesi A,EKSEWT09,Ekiti West,13005,Ekiti,EK,GRID,Nepa Property,4.92035833287082,7.831438332613
724,968c058a-ffdb-4765-aa4e-9b23bf68b816,5215,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Aramoko 1,EKSEWT01,Ekiti West,13005,Ekiti,EK,GRID,Isasa Junction Transformar,5.04085166707085,7.70900499978097
725,9c16f40b-56a4-461c-bbe9-b24dccf6807f,5214,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Aramoko 1,EKSEWT01,Ekiti West,13005,Ekiti,EK,GRID,Nepa Property,5.09227999992208,7.679415000402
726,44ce7b27-349a-4df1-b095-8385a188747b,5213,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Erinwa 1,EKSIEN01,Ise/Orun,13014,Ekiti,EK,GRID,Ndph,5.3993299997797,7.46472166677154
727,5eee7333-acc7-4ad1-a53b-38e8c3f41b44,5212,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iworoko,EKSIPN09,Irepodun/Ifelodun,13013,Ekiti,EK,GRID,Summation Ks Gas,5.25308833256054,7.68865999955938
728,06a487c5-22f8-4907-b267-f316faaa8756,5211,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ahiaba / Abala,ABSNGK04,Obi Nwga,1009,Abia,AB,GRID,Geometrics Power Substation,7.38710833328298,5.1467950002891
729,f5607b45-99cd-4a95-a8c6-4e2b1fea70ff,5210,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Omoba,ABSMBA14,Isiala-Ngwa South,1007,Abia,AB,GRID,Omoba Electricity Substation,7.40684333325328,5.2433050001257
730,e729f51b-37ab-4377-bf1e-d06b3bd72e0d,5209,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Urban 1,CRSUDU07,Obudu,9014,Cross River,CR,GRID,Federal College Of Education Obudu Electricity Substation,9.17207830027337,6.67668499971302
731,700adf33-d6cd-4ed8-a888-7bb5664bc0fb,5208,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Urban 1,CRSGGJ04,Ogoja,9016,Cross River,CR,GRID,Phnc Substation,8.79393370008023,6.67068440016499
732,3bd9c6fe-3b07-490f-9142-7cb5459636f4,5207,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Molete 2,OSSIWO09,Iwo,30023,Osun,OS,GRID,Waterworks 1 500kva,4.1971316669929,7.63645333315486
733,3bff20df-fb4b-4c32-89bd-fccfc4764e6b,5206,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ayepe,OSSOSO07,Osogbo,30030,Osun,OS,GRID,Ayepe Substation,4.56799333332572,7.75301833332946
734,555b7f49-f5e3-42cf-a463-186233abc0ba,5204,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Oke Adan 3,OSSIWO13,Iwo,30023,Osun,OS,GRID,Agbowo Powerline,4.18556999985566,7.66281333286906
735,c5aead02-a1cd-4660-acb4-1057dbd0f0f4,5202,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Oke Oba 2,OSSIWO15,Iwo,30023,Osun,OS,GRID,Alagbon Powerline,4.1303016670883,7.61571666739036
736,f9a60284-e844-484a-8b0c-db80c1d3c8e1,5200,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Isale Oba 3,OSSIWO06,Iwo,30023,Osun,OS,GRID,Oweyo Substation,4.18282333273066,7.63194666670535
737,6e96e9f9-26db-4f8e-9694-e7fa14db6dc0,5199,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Birin Fulani East,GMSNFD04,Nafada,16009,Gombe,GO,GRID,Wuro Bundo Solar,11.3197450004315,10.9467516701535
738,b32ee513-1a0b-4d85-a324-46b09e05a25d,5198,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Birin Fulani East,GMSNFD04,Nafada,16009,Gombe,GO,GRID,Wuro Dabo Solar,11.3165733298953,10.9489883299475
739,cb55f857-d375-42bb-9b26-3df270371547,5197,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gudukku,GMSNFD06,Nafada,16009,Gombe,GO,GRID,Kofar Mai Gari Solar,11.1192450002566,11.0553299998796
740,8f2d6772-0e79-4ecb-bd6b-8486f666313a,5196,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Shamaki,GMSGME11,Gombe,16006,Gombe,GO,GRID,Tashan Dukku Substation,11.1599566698645,10.3010333302241
741,5e98b008-198c-49f0-9b79-ada1cacb9636,5195,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Hinna,GMSYDB03,Yamaltu/Deba,16011,Gombe,GO,GRID,Dadinkowa Yelwa High Tensions,11.4851583295933,10.28893833004
742,97d8a707-6bb0-46a5-9f74-eaa03e2e7073,5194,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Birin Bolawa,GMSNFD03,Nafada,16009,Gombe,GO,GRID,Gulmari Solar,11.2795683303142,10.8695433301606
743,e56699ce-96a3-48c2-99b4-c38e4ca31904,5193,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Birin Fulani East,GMSNFD04,Nafada,16009,Gombe,GO,GRID,Welwelo Solar,11.3003899999986,10.9482816696633
744,8c3b2c95-0e1b-41df-8a6f-87cf2aeaaa4d,5192,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Birin Bolawa,GMSNFD03,Nafada,16009,Gombe,GO,GRID,Anguwan Dawaki Solar,11.2738695999022,10.9024096002229
745,7d948864-50e6-4a11-af1c-2b0ee74029b0,5191,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Mazat,PLSBLD12,Barkin Ladi,32001,Plateau,PL,GRID,Kuba Power House,8.92779999987016,9.41790829992817
746,a3aeb7ae-deb0-43a3-842c-b3b00daa6d99,5190,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Katako Power Plant,8.89072670037694,9.54139499967954
747,01422fb4-76c7-4295-b989-146349ac2b11,5189,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Katako Electric Pole,8.89050500040548,9.54163330023664
748,8f982090-f6f0-4ec1-b12a-0fc09e70086c,5188,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Katako Power Point,8.88911330043851,9.54209329986594
749,af1b3f34-0c7c-4fed-b765-ad6061666975,5187,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Katako Power Station,8.88923169978318,9.54046829957241
750,084f5ecb-f7cb-43dd-a68a-6a54ee9dcea0,5186,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Takwok Power Point,8.88962829990618,9.54129999979523
751,441bd80d-ed1a-4017-a991-572fb8f2201e,5185,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gassa,PLSBLD02,Barkin Ladi,32001,Plateau,PL,GRID,Highland Bottling Company Limited Water Treatment Plant Power Station,8.90716830027691,9.56361669975092
752,07ab8237-7059-4b72-9c69-602c501d5ea3,5184,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gassa,PLSBLD02,Barkin Ladi,32001,Plateau,PL,GRID,Kufeng Mtn Power House,8.90068500041247,9.56235000015243
753,7265226d-5d8e-44c8-a655-1e17efc45de9,5183,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gassa,PLSBLD02,Barkin Ladi,32001,Plateau,PL,GRID,Lowcost Substation,8.89998499960808,9.56101670036048
754,2685f903-9b0c-4b5f-8a99-c11243d6fc44,5182,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Rafan,PLSBLD14,Barkin Ladi,32001,Plateau,PL,GRID,Rafan Power House,8.98897330007776,9.57788670041094
755,dbae7894-6531-4238-9c4b-a8940d09649e,5181,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Rafan,PLSBLD14,Barkin Ladi,32001,Plateau,PL,GRID,Nafan Dredge Solar Power,8.98936499979493,9.57701330042352
756,7ae9e74a-e1d0-4c59-a326-03fbe337c18c,5180,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Tabat,PLSLGT16,Langtang North,32009,Plateau,PL,GRID,National Integrated Power Project Langtang,9.78913169966825,9.15274329986346
757,8c92c3d3-035d-4f5d-bf37-2404d517e0ab,5179,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Lamingo,PLSJJN12,Jos North,32005,Plateau,PL,GRID,Jos Electricity Distribution Plc,8.90112500001879,9.90300666662444
758,14f6acab-57ad-4da0-a31d-ed8f98c6d154,5178,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gyel A,PLSBUU07,Jos South,32006,Plateau,PL,GRID,Bukuru Express Way,8.85926670019808,9.79623999957636
759,67b1290e-c8e7-480d-9862-3c8aac3e0688,5177,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Bukuru,PLSBUU01,Jos South,32006,Plateau,PL,GRID,Jos Electricity Distribution Plc,8.86833666700363,9.78697000016541
760,72d0ace8-ff19-46c9-8d29-1c41396016a4,5176,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Du B,PLSBUU05,Jos South,32006,Plateau,PL,GRID,Jos Electricy Distribution Office Rayfield,8.89361333258927,9.83273833280788
761,0cd6bf29-5e62-46d8-b60f-1d52aecb8ca8,5175,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Zawan B,PLSBUU20,Jos South,32006,Plateau,PL,GRID,Community Power Station,8.87444833282433,9.85674833296923
762,d51f48a0-4950-40b5-acff-a229c3be62f1,5174,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ayegun,OYSOYE02,Oluyole,31025,Oyo,OY,GRID,Olunde Electricity,3.92388500019263,7.3122383331326
763,e62bbf47-640c-4ad7-8e31-c6a96ea8edcb,5173,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ring Road / Challenge / Oluyole,OYSISW12,Ibadan South West,31010,Oyo,OY,GRID,Ayede Transmission Station Ibadan,3.8555049998559,7.37280833303817
764,04867123-b43f-49cf-b748-665e6d051b63,5172,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Isale Togun,OYSIBE04,Ibarapa East,31012,Oyo,OY,GRID,Powerline,3.42015166716578,7.62719499974946
765,d068b46d-1416-4170-93be-96930bac8b4e,5171,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ojoo,OYSAKE09,Akinyele,31002,Oyo,OY,GRID,Injection Substation,3.91332166686146,7.47787666727442
766,4929949e-6240-45a4-93cd-207e04f9a830,5170,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Moniya,OYSAKE08,Akinyele,31002,Oyo,OY,GRID,Araromi Substation,3.92968000033181,7.52590666715901
767,3bd07892-09df-4c16-8514-6ad0d150c912,5169,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Moniya,OYSAKE08,Akinyele,31002,Oyo,OY,GRID,Odo Oba Electricity Substation,3.89620666720396,7.54483999976622
768,3eef2bbb-2d56-45e0-8700-464750cde4bf,5168,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ntezi 2,EBSZLL20,Ishielu,11008,Ebonyi,EB,GRID,High Tension,7.87199166668211,6.43841666709557
769,81029d5b-f9b1-4ac2-be8c-f0007ff636d3,5167,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ameka / Ihotor / Amajim,EBSNKE04,Ezza South,11006,Ebonyi,EB,GRID,Nwafor Agu Amajim Transformer Station,8.1196866669062,6.17410500044548
770,e1263af1-7bb8-4b82-b169-5aee550a2186,5166,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Mgbom Okposi / Obioha,EBSBZR08,Ohaozara,11011,Ebonyi,EB,GRID,Mbiowa Mini Station,7.82892333264573,6.03228000002201
771,29b8485c-c9b2-4c5c-8017-b8f8f7b5e0d5,5165,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Abina,EBSCHR01,Ikwo,11007,Ebonyi,EB,GRID,Transformer,8.11917666676982,6.02734833285933
772,72adfb5b-b8c9-4a09-b14c-d11299fe9a18,4780,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echara,EBSNKE09,Ezza South,11006,Ebonyi,EB,GRID,Echara Transformer,8.01285577567353,6.14320021471821
773,151647b5-16fb-4b2d-8f09-d74d68697835,4779,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,GRID,Onyikwa Transformer,8.14146500030955,6.15516500026462
774,e9f665cc-e9d4-42df-8775-c0480d2c7a57,4778,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Amegu 2,EBSCHR20,Ikwo,11007,Ebonyi,EB,GRID,Eke Amagu Igweledeoha Transformer,8.09972833289629,6.06057666727941
775,bbb27396-6e78-41ab-9671-ea433adfd8c4,4776,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Inyimegu,EBSCHR18,Ikwo,11007,Ebonyi,EB,GRID,Ebiem Electricity Substations,8.23476333316137,6.06874166699441
776,b06f3684-f248-41ad-aaa6-4a5c427b5754,4775,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,GRID,Ndioduma Transformer 3,8.15243666721847,6.12700000005003
777,8a9161ef-92f8-4265-8e65-3d2dc13147e9,4774,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,GRID,Ndioduma Transformer 2,8.15205333299497,6.1272699999106
778,0ad782e0-c9f4-4c3a-8e08-847f827b7533,4773,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Ezi Onya Transformer 2,7.93308666741581,5.88613833291777
779,30ae2996-27fb-4549-a0ad-6beae0df9c7b,4772,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Unnamed Transformer 13,7.93286166693241,5.8868983328918
780,90940508-8a90-404f-9847-ffe8be26e0fb,4771,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Unnamed Transformer 12,7.93266000025886,5.8871583331906
781,f1301cb8-77aa-4b78-807c-863030a2c99f,4770,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Lowcost Electricpower Plant,8.11653170037772,6.33764830002906
782,bc667191-ba6e-4021-9f20-d78a245e2cad,4769,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Egwudinegu 1,EBSUGB07,Ebonyi,11004,Ebonyi,EB,GRID,Azu Achi Transformer,8.11494166662465,6.52990666655944
783,46bb2d2d-bdac-4752-b8be-74429f384e0b,4768,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Agalegu 2,EBSUGB04,Ebonyi,11004,Ebonyi,EB,GRID,Randa Transformer,8.14205499963856,6.50840670030902
784,c1967383-e64d-4b3f-8695-f71caed7e945,4767,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enyibichiri 1 / Ukpachacha / Oguzoronweya,EBSUGB09,Ebonyi,11004,Ebonyi,EB,GRID,Ojiegbe Transformer,8.1458799997622,6.52473166713276
785,c4933c7f-1a32-4214-afda-1ebd4b2d13c5,4766,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Inyimegu,EBSCHR18,Ikwo,11007,Ebonyi,EB,GRID,Akahufu Inyimagu Transformer Plant,8.25864500006674,6.05419170018683
786,f81ec678-f7aa-4530-a9d4-5f96182e346d,4765,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Inyimegu,EBSCHR18,Ikwo,11007,Ebonyi,EB,GRID,Akpoha Oferekpe Inyimagu Transformer Plant,8.27887670009966,6.03925670033652
787,b1f9137f-2b3f-456c-a6c6-b3daf4daeb60,4764,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiegu Inyimegu,EBSCHR18,Ikwo,11007,Ebonyi,EB,GRID,Ebina Oferekpe Inyimagu Transformer Plant,8.27140000010996,6.0380699999306
788,e18f770a-eb26-459d-9666-8b3101d573d2,4762,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Agbogo Amuro Itim Transformer,7.93290499986591,5.88639666677278
789,b084a9b4-9075-424d-a014-a723ff4c90c4,4761,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Ezi Onya Transformer 1,7.93282000044269,5.88605499993832
790,110bf744-63cd-43e2-95c5-4157ac2519c1,4760,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu A,EBSAFK32,Afikpo North,11002,Ebonyi,EB,GRID,Unnamed Transformer 9,7.92961333278913,5.88632333335522
791,a8061687-91ed-42f1-8d27-84b8d5c909cf,4759,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enyibichiri 1 / Ukpachacha / Oguzoronweya,EBSUGB09,Ebonyi,11004,Ebonyi,EB,GRID,Oguzoronweya Transformer,8.13400159589696,6.46038420796486
792,67714e0e-b437-4f9b-9cf6-911d4200f2e2,4758,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enyibichiri 1 / Ukpachacha / Oguzoronweya,EBSUGB09,Ebonyi,11004,Ebonyi,EB,GRID,Ozigbo Development Center Head Quarters Power House,8.13240170017838,6.45878329960965
793,3c626d30-949c-4fb6-bde8-d7d6f45be2ef,4757,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ohaisu B,EBSAFK33,Afikpo North,11002,Ebonyi,EB,GRID,Ezi Idam Ugo Transformer Agboride,7.93975166720571,5.87932333340518
794,6864ff13-9434-4515-9b98-981ad3ce0101,4756,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Itim Afikpo / Mgbom / Kpoghirikpo / Enohia,EBSAFK27,Afikpo North,11002,Ebonyi,EB,GRID,Mgbom Ibiam Transformer,7.9302749999913,5.87379500023911
795,0f98ecd2-17bd-4aef-8b96-2a6c58433b41,4755,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndiokoro / Ndiokoro Ukwu,EBSSKA11,Ivo,11009,Ebonyi,EB,GRID,Onumile Ii Transformer,7.52908166698541,5.87092500008873
796,6ebb232a-d550-49b8-910a-5307bdc15d3e,4417,2/2/2018 12:00:00 AM,adanna.alex, ,Ayobo,LASAMO14,Alimosho,25003,Lagos,LA,GRID,Ipajaa Ayobo,3.24913225934637,6.60236154095242
797,19a5dd9e-6e4c-4e0a-8302-3a204da6ddbb,4416,2/2/2018 12:00:00 AM,najib.adam, ,Eha Amufu 2,ENSKEM02,Isi-Uzo,14010,Enugu,EN,GRID,Eha Amufu Service Center,7.76963166686801,6.65614333304842
798,913b0200-6ba5-4efa-be60-c37c35c3ca8a,4415,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Pankshin,PLSPKN15,Pankshin,32013,Plateau,PL,GRID,Transmission Company Of Nigerian Pankshin Sub Station,9.42518170007543,9.34276829991717
799,e0645434-9231-48be-8227-05cbba410758,4414,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Howlshe,PLSBUU09,Jos South,32006,Plateau,PL,GRID,Jos Electricity Distribution Plc,8.87804499957713,9.88995833291079
800,1a3e8693-0d09-4570-a063-23dca01603ac,4413,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Low Cost Transformer Center,8.11502666694719,6.33769500002427
801,dc78e9ce-7a26-4cd0-880c-2afa752805e9,4410,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Amagu,EBSNKE01,Ezza South,11006,Ebonyi,EB,GRID,Ndiagu Azu Amagu Power Substation,8.05423166655822,6.12482499957412
802,35925962-3add-4459-a7dc-a7eb57179c9f,4409,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Echara,EBSNKE09,Ezza South,11006,Ebonyi,EB,GRID,Ndifu Amaelu Echara Transformer,8.02566999967081,6.14696499983495
803,8b6f64bc-9d0f-4868-99b5-9cf7ee615cc5,4407,2/2/2018 12:00:00 AM,racheal.olarewaju, ,New Layout,EBSUGB16,Ebonyi,11004,Ebonyi,EB,GRID,Itapa Azuobo Olisaemeka Transformer Center,8.10777833270396,6.33321999960333
804,33a3f6ab-8a5e-4895-a669-af2ec695428b,4405,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,GRID,Ndiegu Azu Ohankwu Transformer,8.14020833264846,6.15222666692716
805,4d598b2e-b104-441d-9e74-60eabef02d94,4404,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Ndufu Echara,EBSCHR21,Ikwo,11007,Ebonyi,EB,GRID,Onu Nwakpu Transformer,8.14020499976095,6.15208666676631
806,56f97c3e-e21e-40b9-a7ba-a8b2e2fedeb2,4403,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Agbabor / Agbabor-Isu,EBSNCA02,Onicha,11013,Ebonyi,EB,GRID,Girls Technical College Agba Transformer,7.84742499966404,6.21597833333345
807,e5e00435-35d5-479c-a2c2-e6c801338e32,4402,2/2/2018 12:00:00 AM,adanna.alex, ,Affa / Oghu,ENSUDD03,Udi,14016,Enugu,EN,GRID,Ozalla Amofia Agu Transformer,7.25033666660391,6.57574833261953
808,b5e11e51-9f33-423e-9a48-2e2819dc215a,4401,2/2/2018 12:00:00 AM,adanna.alex, ,Eha Uno,ENSNSK18,Nsukka,14013,Enugu,EN,GRID,Eha Uno Substation,7.46499666686276,6.82450666694916
809,02c843ed-1e09-4f8a-a226-fb7645ed1d23,4399,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Dogon Lahi Transformer,8.8897716671288,9.53542333312038
810,0adc8565-7f96-47c5-be45-4b53a8daf2ab,4398,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Sabon Layi Light Pole A,8.89094666735485,9.53549500009422
811,fd0bce65-d14d-4ab3-be66-03f50e0fd1e8,4397,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Takwok,PLSBLD19,Barkin Ladi,32001,Plateau,PL,GRID,Sabon Layi Power Point,8.88925999964931,9.54024333326328
812,7dd4d451-2a1e-4fbe-bd55-6308ab3b91f9,4396,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gangare,PLSJJN05,Jos North,32005,Plateau,PL,GRID,Power Holding Company Of Nigeria Gangare,8.8932233002152,9.91311670027557
813,c1328c25-e39a-4f5e-b68b-f54db6c32a10,4395,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Turu A,PLSBUU16,Jos South,32006,Plateau,PL,GRID,Jos Electricity Distribution Company Kaduna Vom,8.79962666673731,9.72844166724917
814,183bdcee-26d0-4601-a303-742eeaf58605,4394,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gassa,PLSBLD02,Barkin Ladi,32001,Plateau,PL,GRID,Lowcost Electricity Substation,8.8979533330799,9.55629833260201
815,1fc904e3-9606-4ca0-a54a-9025f17f4a7b,4393,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Gassa,PLSBLD02,Barkin Ladi,32001,Plateau,PL,GRID,Lowcost Gassa Power Substation,8.89668333296947,9.55495166708579
816,cfeaa6e1-96bf-4880-b704-30e6ef613676,4392,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Lamingo,PLSJJN12,Jos North,32005,Plateau,PL,GRID,National Integrated Power Project,8.92119669986783,9.88822000005302
817,af9b7a6d-ed84-4f67-8bba-e5f53425d776,5333,2/2/2018 12:00:00 AM,adanna.alex, ,Ukanu / Awhum,ENSUDD17,Udi,14016,Enugu,EN,GRID,Uwenu Transformer,7.4146409761002,6.50941375663962
818,69a82de0-2185-4530-915a-97decde21da6,4391,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Enuagu-Onicha,EBSNCA10,Onicha,11013,Ebonyi,EB,GRID,Transformer Amankwo Umuchukwu,7.81206833328702,6.09537833324356
819,a90324be-51e0-44b9-baa7-77d3ec14583b,4390,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Kpiri-Kpiri,EBSUGB10,Ebonyi,11004,Ebonyi,EB,GRID,Margaret Umahi Transformer,8.09417500037603,6.33748000000207
820,259cfc91-a6a0-48b9-8dbd-ed527418daca,5618,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Nkalaha,EBSZLL18,Ishielu,11008,Ebonyi,EB,GRID,Ndiagu Egbirigba,7.81178833296525,6.59879499968952
821,67c4adfa-db95-409d-acf7-da605bf4faa3,4718,2/2/2018 12:00:00 AM,racheal.olarewaju, ,Iyiudene,EBSAKL14,Abakaliki,11001,Ebonyi,EB,GRID,Udi Transformer,8.12308333342912,6.32208499962309
822,08afa6bd-928f-4eb3-b906-0453b936f3fd,5642,2/2/2018 12:00:00 AM,najib.adam, ,Keffin Wambai,NASLFA09,Lafia,26008,Nasarawa,NA,GRID,Angwan Maro Road,8.31604149122188,8.52226513932476
