FID,globalid,uniq_id,timestamp,editor,scdy_edtor,wardname,wardcode,lganame,lgacode,statename,statecode,category,alt_name,source,poi_name,x,y
2268,0b0014c7-3f6a-4a32-9dfb-11958cf41586,14923,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Moringbere,OSSIRE06,Irewole,30021,Osun,OS,State Government, ,GRID,ICT Building,4.18670166714827,7.35953333329672
2269,f95d3404-6de6-4d5b-9feb-9dd9ac5c1058,14926,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Jaleyemi,OSSORU05,Orolu,30029,Osun,OS,Local Government, ,GRID,Ifon Local Govt Secretariat,4.46782999955491,7.8747816667406
2270,da2f1dce-909c-4631-a0d6-d89918af5945,14950,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Oja-Osun,OSSISO08,Isokan,30022,Osun,OS,Federal Government, ,GRID,Nigeria Civil Defence,4.18670666737887,7.34838166708033
2271,3d428066-a64b-4c68-9897-e43493d02535,14956,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ibokun Road,OSSOSO10,Osogbo,30030,Osun,OS,Local Government, ,GRID,Osogbo Local Government Secretariat,4.57417833256403,7.76776333341115
2272,e158e8fe-e6f2-45b5-b525-058a49c21e03,14957,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Atelewo,OSSOLA03,Olorunda,30027,Osun,OS,State Government, ,GRID,Ministry Of Justice,4.5558299999546,7.76617000004552
2273,59e3e725-3e60-49de-b7f7-4590538edc05,14958,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Atelewo,OSSOLA03,Olorunda,30027,Osun,OS,State Government, ,GRID,Policing Station,4.55563499995532,7.7665133333237
2274,5b2bb1b2-3ecd-41c8-b607-720298df1952,14961,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mbube West 1,CRSGGJ08,Ogoja,9016,Cross River,CR,Local Government, ,GRID,Local Government Council,8.91860419992395,6.49092240034855
2275,468297bc-b6f3-4d86-92aa-c4746b795efb,14967,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Adiabo Efut,CRSDUK07,Odukpani,9015,Cross River,CR,State Government, ,GRID,Tinapa Resort,8.31895880020852,5.04917549964966
2276,c90568d7-b061-46b5-b358-0e036f976237,15000,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ekim-Effraya,CRSEFE06,Etung,9010,Cross River,CR,State Government, ,GRID,Government Estate,8.8137266667523,5.87505666723143
2277,00086db4-acc1-4aea-98e7-899db3519003,15022,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mkpolo / Ukpawen,CRSGEP08,Yakurr,9017,Cross River,CR,Federal Government, ,GRID,Police Station Quarters,8.17683333269218,5.85898666720095
2278,aa34f567-8963-4a1c-99f8-561d96909047,15023,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mkpolo / Ukpawen,CRSGEP08,Yakurr,9017,Cross River,CR,Federal Government, ,GRID,The Nigeria Police Division Police Headquarters Nko,8.18299166703184,5.86379999977021
2279,d0bd651a-4664-41a7-b100-d31d61626f53,15043,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ovonum,CRSBRA02,Obubra,9013,Cross River,CR,State Government, ,GRID,Motor Licencing Office Apiapum Obubra LGA,8.29018333299445,5.99986499986989
2280,af29d523-46c9-47c4-830e-418890135bfd,16158,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Umuzike / Umuowa,IMSRLU18,Orlu,17020,Imo,IM,Local Government, ,GRID,Njaba Lga,7.01485166737058,5.73557333324277
2281,ce218996-dd9f-4690-a628-998fb09ddf53,15044,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ovonum,CRSBRA02,Obubra,9013,Cross River,CR,Local Government, ,GRID,Chief Magistrate Court Apiapum Obubra,8.28887833306868,5.99864999959783
2282,b944774d-e313-429f-9c8b-116568bef680,15045,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ovonum,CRSBRA02,Obubra,9013,Cross River,CR,State Government, ,GRID,Cross River State Water Board Limited Obubra,8.25557833257403,5.99711666720049
2283,f31deb22-9d99-4234-80b5-61014b91573f,15046,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ovonum,CRSBRA02,Obubra,9013,Cross River,CR,State Government, ,GRID,Crutech Microfinance Bank,8.27248333333921,5.98243500007521
2284,55025e9c-1cec-4ef1-9c01-2c33afc3241c,15047,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ofodua,CRSBRA01,Obubra,9013,Cross River,CR,State Government, ,GRID,Crutech Staff Residential Buildings,8.27550000032483,5.97741833259005
2285,4e4e7ed4-9f86-4299-8670-0eea4ad4fb03,15048,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ofodua,CRSBRA01,Obubra,9013,Cross River,CR,State Government, ,GRID,Crutech Extension Farms,8.27299166703187,5.97776166676755
2286,f85971a8-21d5-4f81-a3ce-7855d6c8938e,15052,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Alankwu,CRSBJE06,Boki,9007,Cross River,CR,Local Government, ,GRID,Boki Local Government Council Zonal Office Batriku,9.14491829963987,6.48208500002278
2287,4fd1ed12-3abe-41b3-b408-66e4a42ba8e2,15061,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Itigidi,CRSTGD10,Abi,9001,Cross River,CR,State Government, ,GRID,Customary Court,8.04068999984366,5.91255499981344
2288,a765b045-d009-4085-a64e-8897786c9882,15066,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Akparabong,CRSKMM11,Ikom,9011,Cross River,CR,Federal Government, ,GRID,Staff Quarters,8.74393499970051,6.01467669996975
2289,c8ccaa87-ae0b-4c53-be97-8ca75d49a485,15069,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ikun-Etono,CRSAKP04,Biase,9006,Cross River,CR,State Government, ,GRID,Secondary School Staff Quarters,8.04780499970104,5.616643300448
2290,12abe4c0-6b88-4a64-8e49-1efd7a96c69c,15070,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Biakpan,CRSAKP01,Biase,9006,Cross River,CR,Federal Government, ,GRID,Etono 2 Police Post,7.94358000021691,5.58464829987918
2291,26259551-683e-4d7f-8cb2-6ccb6b857230,15071,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Amoto,CRSBKS05,Bakassi,9004,Cross River,CR,Federal Government, ,GRID,National Youth Service Corp Secretariat Bakassi,8.51407669968,4.84112169970672
2292,d6801487-4366-4e8d-af25-2b4799136255,15072,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Amoto,CRSBKS05,Bakassi,9004,Cross River,CR,Local Government, ,GRID,Bakassi Local Government Council Headquarters,8.51418000030679,4.84154499980195
2293,8f1a1f86-b1cf-499a-a6a4-9a0797cf96cd,15073,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Obubra Urban,CRSBRA03,Obubra,9013,Cross River,CR,Federal Government, ,GRID,Gtc Staff Quarters Obubra,8.34255666715649,6.0591933328061
2294,5813f69e-f4a1-4efb-be0b-28cc4c16123f,15074,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Obubra Urban,CRSBRA03,Obubra,9013,Cross River,CR,Local Government, ,GRID,Obubra Local Government Secretarial,8.33151333327373,6.08584999997754
2295,4dfaf502-95b5-43dd-8780-54bc18025208,15077,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Amoto,CRSBKS05,Bakassi,9004,Cross River,CR,Federal Government, ,GRID,Nigeria Police Force Divisional Headquarters Ikot Effiom,8.50903830007752,4.83677330044753
2296,bf532e0b-cd49-4acb-8868-c63a2b2dfc47,15078,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Amoto,CRSBKS05,Bakassi,9004,Cross River,CR,Local Government, ,GRID,Bakassi Local Government Drug Store,8.51276170019236,4.83872169964678
2297,1cf218e4-225f-4620-8df4-3e4e6d60ca7b,15079,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Adiabo Efut,CRSDUK07,Odukpani,9015,Cross River,CR,State Government, ,GRID,Cross River State Basin Development Authority,8.36375669961205,5.04700000004999
2298,c396cb89-d6fc-4f80-a624-455790355b32,15080,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Idundu-Anyaganse,CRSKTA10,Akpabuyo,9003,Cross River,CR,State Government, ,GRID,Water Board Branch Office,8.37153170022782,5.03000830014298
2299,6c76cac0-8c3c-4b85-88d4-dded0a1090cf,15081,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Adiabo Efut,CRSDUK07,Odukpani,9015,Cross River,CR,Federal Government, ,GRID,Police Barracks,8.36167833308866,5.05159999994009
2300,5edd09d5-62e6-4491-8285-151eba3e44cc,15082,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Adiabo Efut,CRSDUK07,Odukpani,9015,Cross River,CR,Federal Government, ,GRID,Code Of Conduct Tribunal South South Zonal Office,8.34717499972652,5.06930170021332
2301,c3f9266e-2e2e-4bb1-819f-f0d13de1e5f1,15083,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mbarakom,CRSKAM10,Akamkpa,9002,Cross River,CR,State Government, ,GRID,Department Of Business Education College Of Education Akamkpa,8.35403000018442,5.2572666996985
2302,c0ecea2c-d906-4506-a672-49991a0060e8,15084,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mbarakom,CRSKAM10,Akamkpa,9002,Cross River,CR,State Government, ,GRID,Home Management Resident College Of Education Akamkpa,8.3508132996941,5.25440999962183
2303,9f80b2b6-cc8b-49ee-b86f-cb1b7a7f2ca3,15085,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mbarakom,CRSKAM10,Akamkpa,9002,Cross River,CR,State Government, ,GRID,Home Economic Department College Of Education Akamkpa,8.35083000010445,5.2544482999491
2304,9daf30cf-c642-47e3-a75c-3dff12d27854,15086,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mbarakom,CRSKAM10,Akamkpa,9002,Cross River,CR,State Government, ,GRID,Department Of Early Child Hood Care Education Akamkpa,8.35095169996106,5.2544699996908
2305,25c4fa58-d067-460a-a9a7-bac01b151cda,15087,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Mbarakom,CRSKAM10,Akamkpa,9002,Cross River,CR,State Government, ,GRID,Male Hostel College Of Education Akamkpa,8.35081169980015,5.25442500031357
2306,0caf92e3-fcd0-4e9a-827b-25b9ec17f03b,15089,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Umuigube Achara,ABSKEK14,Ukwa East,1013,Abia,AB,Local Government, ,GRID,Oberete Isiala Ibeme Civic Hall,7.51913000034926,5.06586000013897
2307,4888d831-f42a-44ac-8eef-77364e4bea49,15105,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Umuasua,ABSMBL18,Isuikwuato,1008,Abia,AB,Local Government, ,GRID,Abia State Judiciary Chief Magistrate Court Isiukwuato,7.50183333314186,5.7359783330337
2308,ad7bc307-4c94-4bfe-9c5b-c417252b093d,15106,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Umuasua,ABSMBL18,Isuikwuato,1008,Abia,AB,Local Government, ,GRID,Abia State Divisional Library Isiukwuato,7.4985416669644,5.7384916665572
2309,0f586ac9-ff9f-44f2-8326-cc4203f09921,15107,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Umuasua,ABSMBL18,Isuikwuato,1008,Abia,AB,Local Government, ,GRID,Board Of Internal Revenue Isiukwuato,7.49765833306566,5.73938833290526
2310,d579c137-58de-43f4-a4a3-8a1e0f52239d,15108,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Umuasua,ABSMBL18,Isuikwuato,1008,Abia,AB,Federal Government, ,GRID,Civil Defence Office,7.5147583329308,5.72647833290881
2311,e65fcbbf-38ca-4f61-adf1-9445bf03732c,15109,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Oguduasa / Acha / Amachara,ABSMBL14,Isuikwuato,1008,Abia,AB,Federal Government, ,GRID,Railway Station,7.50833181176375,5.75168066143345
2312,f4062e0c-b569-4af7-84a8-22a7d3462181,15110,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Uzuakoli 2,ABSBND20,Bende,1004,Abia,AB,State Government, ,GRID,Judiciary Chief Magistrate Court,7.55292999961983,5.62216333287154
2313,1aca1b3d-221e-4e8e-9f5b-047a1b5fea92,15112,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ibeku West,ABSUMA07,Umuahia North,1016,Abia,AB,State Government, ,GRID,Abia State Agricultural Development Programme,7.4658234064251,5.53572157519056
2314,6c2c9374-a598-42c1-b59e-3fa811f11c6e,15113,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ameke 2,ABSHAF04,Ohafia,1010,Abia,AB,Local Government, ,GRID,Abiriba Communal Improvement Union Central Secretariate,7.73851657198225,5.69937788088453
2315,4ffc7ffb-f46e-445b-b4c9-85c4e3ba69de,15115,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Nkpa 2,ABSBND14,Bende,1004,Abia,AB,State Government, ,GRID,Amaohuru Judiciary,7.4960516672507,5.65431333339365
2316,b35402e4-e2b3-42df-afcb-e41c5effe508,15117,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Isu,ABSACH13,Arochukwu,1003,Abia,AB,Local Government, ,GRID,State Board Of Internal Revenue Tax Office Arochukwu Local Government Area Abia,7.91412833275638,5.39043666701861
2317,b93b9fa1-dcb3-41cc-9516-0a4ac6e86614,15118,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Isu,ABSACH13,Arochukwu,1003,Abia,AB,State Government, ,GRID,Ministry Of Finance Subtreasury Arochukwu,7.91443843608499,5.3903983496042
2318,ab3666da-8f3c-4958-b55f-eee6a217e275,15119,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Isu,ABSACH13,Arochukwu,1003,Abia,AB,Local Government, ,GRID,High Court Arochukwu,7.91372697881707,5.38946499990988
2319,8b60f230-6f12-4aa8-90a3-ef20061bb143,15120,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Isu,ABSACH13,Arochukwu,1003,Abia,AB,State Government, ,GRID,Chief Magistrate Court Arochukwu,7.91365968704497,5.38873168282095
2320,9a807134-359c-48cd-bce0-995ae80aaad0,15123,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Urban 3,ABSUMA19,Umuahia North,1016,Abia,AB,Federal Government, ,GRID,Nigerian Prisons Services State Headquarters,7.48559333336567,5.53447666706461
2321,b500b78a-9ca9-4092-96cc-ec7807e62c11,15124,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ibeku East 1,ABSUMA05,Umuahia North,1016,Abia,AB,Federal Government, ,GRID,State Security Services Sss,7.51246999989064,5.52779833302668
2322,d9a4b40b-fdc0-4dc1-a532-514753f3af97,15125,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Isiala Itu,ABSNGK08,Obi Nwga,1009,Abia,AB,State Government, ,GRID,Uhie Customary Court,7.40128499960309,5.10194166667463
2323,a2c76577-5e7e-4b51-bf96-5a627e9d5b2f,15138,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ibeku East 1,ABSUMA05,Umuahia North,1016,Abia,AB,State Government, ,GRID,Abia State Event Center,7.51598333276462,5.52376999978571
2324,106c40b5-a3be-46c5-a54a-5c09ef941f3c,15139,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ibeku East 1,ABSUMA05,Umuahia North,1016,Abia,AB,State Government, ,GRID,Women Development Center,7.51176999998557,5.52465666657196
2325,bbfbaa49-9362-40df-925a-5feaab2812f1,15140,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ibeku East 1,ABSUMA05,Umuahia North,1016,Abia,AB,State Government, ,GRID,Abia State Secretariat,7.51222000005299,5.52252333258576
2326,b78be0ec-5192-4ad9-8dbb-dd4ab6957e5e,15141,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,National Youth Service Corps State Secretariats,7.49784666728993,5.5242766670346
2327,f5350714-1f95-427d-b965-f672f2b29c9c,15142,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,National Orientation Agency,7.49786833285731,5.5240599996693
2328,6e16568b-32a2-4dd0-9c9c-c00d20896002,15143,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,The Presidency Public Complaint Commission,7.49678094188698,5.52299446492265
2329,09c4de90-f0d3-4e54-8194-3fd3a09ff758,15144,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,Federal Government, ,GRID,Nigeria Immigration Service,7.49677500006624,5.52303166717775
2330,ef777f99-39a1-44b0-923a-381193d5b8e7,15145,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,Ministry Of Education Examination Development Centre,7.49674666692516,5.52294833329898
2331,ae53a62e-3ab6-4b13-acf8-259c05a96c89,15146,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,Ministry Of Environment And Minerals Development,7.49672000022787,5.52302333316032
2332,1742f9ab-040f-4add-bf54-18de05d6127c,15147,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,Ministry Of Information And Strategy,7.49679833297671,5.52291499992737
2333,498fa671-e796-472a-8cd9-0e1a9a9a0d57,15148,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,Ministry Of Youth Development,7.49680999988163,5.52302666694715
2334,6facbb63-fa24-4d79-b722-9018f52979f8,15149,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,Ministry Of Women Affairs,7.49682333323028,5.52306666699315
2335,0f38b5cf-ab19-44af-812e-75c89d32ef52,15150,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ugba Urban 4,ABSUMA15,Umuahia North,1016,Abia,AB,State Government, ,GRID,Local Government Service Commission,7.4975416667146,5.52261499958263
2336,a2bb98b4-de29-4678-be88-11b7dd166ad1,15151,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ndume / Azueke,ABSUMA10,Umuahia North,1016,Abia,AB,State Government, ,GRID,State High Court,7.49789611381465,5.52047106888477
2337,86a9804a-3dc8-4e7c-ad96-a0a9b7956b4e,15152,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Ndume / Azueke,ABSUMA10,Umuahia North,1016,Abia,AB,State Government, ,GRID,Teachers Registration Council Of Nigeria,7.4986149050539,5.51981771141828
2338,82a08be0-09a9-4909-9ef7-2f8d05cf745e,15157,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Old Umuahia,ABSAPR10,Umuahia South,1017,Abia,AB,Federal Government, ,GRID,Federal Roads Maintenance Agency Government Building,7.4818600002389,5.48764169980467
2339,73c8e4e5-0187-4398-98c5-462c8ec9ea02,15158,2/27/2019 12:00:00 AM,nuraddeen.isah, ,Oke Ila,EKSADO09,Ado-Ekiti,13001,Ekiti,EK,Federal Government, ,GRID,The Nigeria Police Force Ekan Police Station,5.24335000040224,7.64168000043173
